TIEMPO,HARDWARE_INFO,VALUE
17/6/2020/;13:23:32:712,USED_MEMORY,12
17/6/2020/;13:23:32:712,PEEK_MEMORY,12
17/6/2020/;13:23:32:712,MIN_GPU_LOAD,0
17/6/2020/;13:23:32:712,MAX_GPU_LOAD,7
17/6/2020/;13:23:32:712,MIN_RAM_LOAD,0
17/6/2020/;13:23:32:712,MAX_RAM_LOAD,56
17/6/2020/;13:23:32:712,MIN_TEMP,0
17/6/2020/;13:23:32:712,MAX_TEMP,45
17/6/2020/;13:23:32:712,RAM_LOAD,56

17/6/2020/;13:23:33:24,CPU_LOAD,-858993460
17/6/2020/;13:23:33:24,CPU_CORES_INFO,CORE_0,28,CORE_1,16,CORE_2,22,CORE_3,10,CORE_4,16,CORE_5,0,CORE_6,16,CORE_7,5,CORE_8,22,CORE_9,0,CORE_10,28,CORE_11,5,CORE_12,5,CORE_13,5,CORE_14,5,CORE_15,5,CORE_16,12
17/6/2020/;13:23:33:24,GPU_LOAD,16
17/6/2020/;13:23:33:24,USED_MEMORY,12
17/6/2020/;13:23:33:24,PEEK_MEMORY,12
17/6/2020/;13:23:33:24,MIN_GPU_LOAD,0
17/6/2020/;13:23:33:24,MAX_GPU_LOAD,16
17/6/2020/;13:23:33:24,MIN_RAM_LOAD,0
17/6/2020/;13:23:33:24,MAX_RAM_LOAD,56
17/6/2020/;13:23:33:24,MIN_TEMP,0
17/6/2020/;13:23:33:24,MAX_TEMP,45
17/6/2020/;13:23:33:24,RAM_LOAD,56

17/6/2020/;13:23:33:333,CPU_LOAD,-858993460
17/6/2020/;13:23:33:333,CPU_CORES_INFO,CORE_0,10,CORE_1,5,CORE_2,10,CORE_3,5,CORE_4,22,CORE_5,0,CORE_6,16,CORE_7,5,CORE_8,22,CORE_9,10,CORE_10,34,CORE_11,5,CORE_12,10,CORE_13,5,CORE_14,10,CORE_15,5,CORE_16,11
17/6/2020/;13:23:33:333,GPU_LOAD,16
17/6/2020/;13:23:33:333,USED_MEMORY,12
17/6/2020/;13:23:33:333,PEEK_MEMORY,12
17/6/2020/;13:23:33:333,MIN_GPU_LOAD,0
17/6/2020/;13:23:33:333,MAX_GPU_LOAD,16
17/6/2020/;13:23:33:333,MIN_RAM_LOAD,0
17/6/2020/;13:23:33:333,MAX_RAM_LOAD,56
17/6/2020/;13:23:33:333,MIN_TEMP,0
17/6/2020/;13:23:33:333,MAX_TEMP,45
17/6/2020/;13:23:33:333,RAM_LOAD,56

17/6/2020/;13:23:33:644,CPU_LOAD,-858993460
17/6/2020/;13:23:33:644,CPU_CORES_INFO,CORE_0,5,CORE_1,0,CORE_2,23,CORE_3,0,CORE_4,17,CORE_5,0,CORE_6,11,CORE_7,0,CORE_8,11,CORE_9,0,CORE_10,5,CORE_11,0,CORE_12,0,CORE_13,0,CORE_14,5,CORE_15,23,CORE_16,6
17/6/2020/;13:23:33:644,GPU_LOAD,16
17/6/2020/;13:23:33:644,USED_MEMORY,12
17/6/2020/;13:23:33:644,PEEK_MEMORY,12
17/6/2020/;13:23:33:644,MIN_GPU_LOAD,0
17/6/2020/;13:23:33:644,MAX_GPU_LOAD,16
17/6/2020/;13:23:33:644,MIN_RAM_LOAD,0
17/6/2020/;13:23:33:644,MAX_RAM_LOAD,56
17/6/2020/;13:23:33:644,MIN_TEMP,0
17/6/2020/;13:23:33:644,MAX_TEMP,45
17/6/2020/;13:23:33:644,RAM_LOAD,56

17/6/2020/;13:23:33:954,CPU_LOAD,-858993460
17/6/2020/;13:23:33:954,CPU_CORES_INFO,CORE_0,3,CORE_1,3,CORE_2,9,CORE_3,9,CORE_4,9,CORE_5,3,CORE_6,3,CORE_7,3,CORE_8,3,CORE_9,0,CORE_10,3,CORE_11,0,CORE_12,3,CORE_13,0,CORE_14,9,CORE_15,3,CORE_16,3
17/6/2020/;13:23:33:954,GPU_LOAD,12
17/6/2020/;13:23:33:954,USED_MEMORY,13
17/6/2020/;13:23:33:954,PEEK_MEMORY,13
17/6/2020/;13:23:33:954,MIN_GPU_LOAD,0
17/6/2020/;13:23:33:954,MAX_GPU_LOAD,12
17/6/2020/;13:23:33:954,MIN_RAM_LOAD,0
17/6/2020/;13:23:33:954,MAX_RAM_LOAD,56
17/6/2020/;13:23:33:954,MIN_TEMP,0
17/6/2020/;13:23:33:954,MAX_TEMP,45
17/6/2020/;13:23:33:954,RAM_LOAD,56

17/6/2020/;13:23:34:265,CPU_LOAD,-858993460
17/6/2020/;13:23:34:265,CPU_CORES_INFO,CORE_0,15,CORE_1,0,CORE_2,15,CORE_3,0,CORE_4,2,CORE_5,0,CORE_6,0,CORE_7,0,CORE_8,0,CORE_9,2,CORE_10,0,CORE_11,0,CORE_12,9,CORE_13,0,CORE_14,0,CORE_15,0,CORE_16,0
17/6/2020/;13:23:34:265,GPU_LOAD,12
17/6/2020/;13:23:34:265,USED_MEMORY,13
17/6/2020/;13:23:34:265,PEEK_MEMORY,13
17/6/2020/;13:23:34:265,MIN_GPU_LOAD,0
17/6/2020/;13:23:34:265,MAX_GPU_LOAD,12
17/6/2020/;13:23:34:265,MIN_RAM_LOAD,0
17/6/2020/;13:23:34:265,MAX_RAM_LOAD,56
17/6/2020/;13:23:34:265,MIN_TEMP,0
17/6/2020/;13:23:34:265,MAX_TEMP,45
17/6/2020/;13:23:34:265,RAM_LOAD,56

17/6/2020/;13:23:34:574,CPU_LOAD,-858993460
17/6/2020/;13:23:34:574,CPU_CORES_INFO,CORE_0,0,CORE_1,0,CORE_2,10,CORE_3,0,CORE_4,0,CORE_5,0,CORE_6,0,CORE_7,0,CORE_8,10,CORE_9,0,CORE_10,4,CORE_11,4,CORE_12,0,CORE_13,0,CORE_14,0,CORE_15,0,CORE_16,1
17/6/2020/;13:23:34:574,GPU_LOAD,12
17/6/2020/;13:23:34:574,USED_MEMORY,13
17/6/2020/;13:23:34:574,PEEK_MEMORY,13
17/6/2020/;13:23:34:574,MIN_GPU_LOAD,0
17/6/2020/;13:23:34:574,MAX_GPU_LOAD,12
17/6/2020/;13:23:34:574,MIN_RAM_LOAD,0
17/6/2020/;13:23:34:574,MAX_RAM_LOAD,56
17/6/2020/;13:23:34:574,MIN_TEMP,0
17/6/2020/;13:23:34:574,MAX_TEMP,45
17/6/2020/;13:23:34:574,RAM_LOAD,56

17/6/2020/;13:23:34:885,CPU_LOAD,-858993460
17/6/2020/;13:23:34:885,CPU_CORES_INFO,CORE_0,4,CORE_1,4,CORE_2,10,CORE_3,10,CORE_4,16,CORE_5,4,CORE_6,4,CORE_7,4,CORE_8,16,CORE_9,4,CORE_10,22,CORE_11,4,CORE_12,16,CORE_13,16,CORE_14,10,CORE_15,22,CORE_16,10
17/6/2020/;13:23:34:885,GPU_LOAD,13
17/6/2020/;13:23:34:885,USED_MEMORY,13
17/6/2020/;13:23:34:885,PEEK_MEMORY,13
17/6/2020/;13:23:34:885,MIN_GPU_LOAD,0
17/6/2020/;13:23:34:885,MAX_GPU_LOAD,13
17/6/2020/;13:23:34:885,MIN_RAM_LOAD,0
17/6/2020/;13:23:34:885,MAX_RAM_LOAD,56
17/6/2020/;13:23:34:885,MIN_TEMP,0
17/6/2020/;13:23:34:885,MAX_TEMP,45
17/6/2020/;13:23:34:885,RAM_LOAD,56

17/6/2020/;13:23:35:196,CPU_LOAD,-858993460
17/6/2020/;13:23:35:196,CPU_CORES_INFO,CORE_0,10,CORE_1,4,CORE_2,16,CORE_3,10,CORE_4,16,CORE_5,4,CORE_6,4,CORE_7,4,CORE_8,10,CORE_9,10,CORE_10,4,CORE_11,4,CORE_12,10,CORE_13,4,CORE_14,4,CORE_15,16,CORE_16,8
17/6/2020/;13:23:35:196,GPU_LOAD,13
17/6/2020/;13:23:35:196,USED_MEMORY,13
17/6/2020/;13:23:35:196,PEEK_MEMORY,13
17/6/2020/;13:23:35:196,MIN_GPU_LOAD,0
17/6/2020/;13:23:35:196,MAX_GPU_LOAD,13
17/6/2020/;13:23:35:196,MIN_RAM_LOAD,0
17/6/2020/;13:23:35:196,MAX_RAM_LOAD,56
17/6/2020/;13:23:35:196,MIN_TEMP,0
17/6/2020/;13:23:35:196,MAX_TEMP,45
17/6/2020/;13:23:35:196,RAM_LOAD,56

17/6/2020/;13:23:35:506,CPU_LOAD,-858993460
17/6/2020/;13:23:35:506,CPU_CORES_INFO,CORE_0,15,CORE_1,9,CORE_2,15,CORE_3,9,CORE_4,9,CORE_5,9,CORE_6,15,CORE_7,15,CORE_8,15,CORE_9,15,CORE_10,15,CORE_11,9,CORE_12,15,CORE_13,9,CORE_14,27,CORE_15,9,CORE_16,13
17/6/2020/;13:23:35:506,GPU_LOAD,13
17/6/2020/;13:23:35:506,USED_MEMORY,13
17/6/2020/;13:23:35:506,PEEK_MEMORY,13
17/6/2020/;13:23:35:506,MIN_GPU_LOAD,0
17/6/2020/;13:23:35:506,MAX_GPU_LOAD,13
17/6/2020/;13:23:35:506,MIN_RAM_LOAD,0
17/6/2020/;13:23:35:506,MAX_RAM_LOAD,56
17/6/2020/;13:23:35:506,MIN_TEMP,0
17/6/2020/;13:23:35:506,MAX_TEMP,45
17/6/2020/;13:23:35:506,RAM_LOAD,56

17/6/2020/;13:23:35:816,CPU_LOAD,-858993460
17/6/2020/;13:23:35:816,CPU_CORES_INFO,CORE_0,10,CORE_1,0,CORE_2,22,CORE_3,5,CORE_4,16,CORE_5,5,CORE_6,10,CORE_7,5,CORE_8,0,CORE_9,0,CORE_10,5,CORE_11,0,CORE_12,10,CORE_13,0,CORE_14,5,CORE_15,16,CORE_16,6
17/6/2020/;13:23:35:816,GPU_LOAD,14
17/6/2020/;13:23:35:816,USED_MEMORY,13
17/6/2020/;13:23:35:816,PEEK_MEMORY,13
17/6/2020/;13:23:35:816,MIN_GPU_LOAD,0
17/6/2020/;13:23:35:816,MAX_GPU_LOAD,14
17/6/2020/;13:23:35:816,MIN_RAM_LOAD,0
17/6/2020/;13:23:35:816,MAX_RAM_LOAD,56
17/6/2020/;13:23:35:816,MIN_TEMP,0
17/6/2020/;13:23:35:816,MAX_TEMP,45
17/6/2020/;13:23:35:816,RAM_LOAD,56

17/6/2020/;13:23:36:127,CPU_LOAD,-858993460
