10/6/2020 -> 14:20:9:283
CPU INFO;
CPU Cores;8;;CPU SPEED;4335
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;45
GPU LOAD;0;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;33;



10/6/2020 -> 14:20:12:878
CPU INFO;
CPU Cores;8;;CPU SPEED;4335
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;46
GPU LOAD;8;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;33;



10/6/2020 -> 14:20:17:881
CPU INFO;
CPU Cores;8;;CPU SPEED;4335
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;45
GPU LOAD;27;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;33;



10/6/2020 -> 14:21:19:65
CPU INFO;
CPU Cores;8;;CPU SPEED;4335
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;45
GPU LOAD;0;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;33;



10/6/2020 -> 14:21:22:660
CPU INFO;
CPU Cores;8;;CPU SPEED;4335
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;45
GPU LOAD;28;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;33;



10/6/2020 -> 14:21:28:65
CPU INFO;
CPU Cores;8;;CPU SPEED;4335
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;45
GPU LOAD;5;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;33;



10/6/2020 -> 14:21:34:769
CPU INFO;
CPU Cores;8;;CPU SPEED;4335
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;45
GPU LOAD;4;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;33;



11/6/2020 -> 16:46:44:641
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;48
GPU LOAD;0;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;23;



11/6/2020 -> 16:46:51:112
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;48
GPU LOAD;10;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;23;



11/6/2020 -> 16:46:56:51
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;50
GPU LOAD;6;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;23;



11/6/2020 -> 16:47:1:50
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;51
GPU LOAD;5;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;23;



11/6/2020 -> 16:47:6:50
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;51
GPU LOAD;6;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;23;



11/6/2020 -> 16:47:11:53
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;52
GPU LOAD;6;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;23;



11/6/2020 -> 16:47:16:55
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;51
GPU LOAD;8;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;23;



11/6/2020 -> 16:47:21:58
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;51
GPU LOAD;28;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;23;



15/6/2020 -> 14:23:7:194
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;47
GPU LOAD;4;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;21;



15/6/2020 -> 14:23:12:959
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;47
GPU LOAD;6;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;21;



15/6/2020 -> 14:23:17:956
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;48
GPU LOAD;32;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;21;



15/6/2020 -> 14:23:25:313
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;47
GPU LOAD;6;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;21;



15/6/2020 -> 14:23:31:699
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;47
GPU LOAD;7;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;21;



15/6/2020 -> 14:23:36:724
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;47
GPU LOAD;16;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;21;



15/6/2020 -> 14:23:41:783
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;47
GPU LOAD;15;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;21;



15/6/2020 -> 14:23:46:822
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;47
GPU LOAD;15;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;21;



15/6/2020 -> 14:23:51:875
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;47
GPU LOAD;15;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;21;



15/6/2020 -> 14:23:56:943
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;47
GPU LOAD;8;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;21;



15/6/2020 -> 14:24:1:983
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;47
GPU LOAD;16;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;21;



15/6/2020 -> 14:24:6:919
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;47
GPU LOAD;33;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;21;



15/6/2020 -> 14:24:11:998
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;47
GPU LOAD;11;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;21;



15/6/2020 -> 14:24:17:89
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;47
GPU LOAD;9;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;21;



15/6/2020 -> 14:24:22:205
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;47
GPU LOAD;8;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;21;



15/6/2020 -> 14:24:27:272
CPU INFO;
CPU Cores;8;;CPU SPEED;4334
CPU LOAD;-858993460;

GPU INFO;
GPU MODEL;;;GPU TEMP;47
GPU LOAD;7;;GPU VRAM;0

RAM INFO;
RAM SIZE;32666;; RAM SPEED;0
RAM LOAD;21;



